id,title,score,members,demographic,tags
325,Girls Bravo,6.59,6132.0,Shounen,"Comedy, Fantasy, Ecchi, Harem, Isekai"
326,The Law of Ueki,7.58,10971.0,Shounen,"Action, Comedy, Super Power"
327,The Law of Ueki Plus,7.23,4730.0,Shounen,"Action, Adventure, Comedy"
328,Grenadier,6.95,2508.0,Shounen,"Action, Adventure, Comedy, Ecchi"
329,Pixie Pop: Gokkun Pucho,7.4,4849.0,Shoujo,"Comedy, Fantasy, Romance"
330,Good Luck,6.87,2261.0,,"Comedy, Drama"
332,Gravitation,7.56,15142.0,Shoujo,"Boys Love, Comedy, Drama, Music"
333,Gravitation EX,7.33,3637.0,,"Boys Love, Comedy, Drama, Romance"
334,Gravitation: The Novel,7.27,1520.0,,"Boys Love, Comedy"
335,Gravitation: Voice of Temptation,7.29,1263.0,,"Boys Love, Comedy"
336,GTO: Great Teacher Onizuka,8.86,187861.0,Shounen,"Action, Award Winning, Comedy, Drama, Ecchi, Delinquents, School, Workplace"
337,Blue Inferior,,228.0,,Adventure
338,Chrno Crusade,8.11,30342.0,Shounen,"Action, Adventure, Drama, Fantasy, Romance, Sci-Fi, Supernatural"
339,Cromartie High School,8.08,15423.0,Shounen,"Award Winning, Comedy, Delinquents, Gag Humor"
340,Darkside Blues,6.51,798.0,,"Action, Fantasy, Sci-Fi"
341,Desert Coral,6.69,1669.0,Shounen,"Adventure, Comedy, Drama, Fantasy"
342,Mobile Suit Gundam Sidestory: The Blue Destiny,6.85,1183.0,Shounen,"Action, Sci-Fi, Mecha"
343,Dragon Eye,7.58,2666.0,Shounen,"Action, Adventure"
344,ES: Eternal Sabbath,7.8,16122.0,Seinen,"Drama, Sci-Fi, Supernatural, Psychological"
345,Mobile Suit Gundam SEED X Astray,7.0,1060.0,Shounen,"Action, Sci-Fi, Mecha"
346,Free Collars Kingdom,6.75,1060.0,,"Action, Adventure, Comedy, Fantasy"
347,Gacha Gacha,7.18,6730.0,Shounen,"Comedy, Romance, Ecchi, Magical Sex Shift"
348,Genshiken,8.21,43860.0,Seinen,"Comedy, Drama, Slice of Life, Otaku Culture, School"
349,Mobile Suit Gundam Wing,6.78,2460.0,,"Action, Sci-Fi, Mecha"
350,My Heavenly Hockey Club,7.54,6522.0,Shoujo,Comedy
351,Mobile Suit Gundam SEED,6.73,2104.0,Seinen,"Action, Drama, Romance, Sci-Fi, Mecha"
352,Mobile Suit Gundam: École du Ciel,7.38,1858.0,Shounen,"Action, Sci-Fi, Mecha"
353,Mobile Suit Gundam: Lost War Chronicles,6.97,944.0,Shounen,"Action, Drama, Sci-Fi, Mecha"
354,Happy Mania,6.8,1655.0,Josei,"Comedy, Romance"
355,Harlem Beat,7.5,1764.0,Shounen,"Drama, Sports, Team Sports"
356,Dazzle,7.91,7590.0,,"Action, Adventure, Comedy, Drama, Fantasy, Romance, Supernatural"
357,Wolf's Rain,7.15,15136.0,Seinen,"Action, Adventure, Drama, Fantasy, Mystery"
358,Haunted House,6.79,1176.0,Josei,Comedy
359,Zoids: Chaotic Century,7.04,759.0,Kids,"Action, Sci-Fi, Mecha"
360,Heat Guy J,6.23,698.0,Seinen,"Action, Sci-Fi, Mecha"
361,Heaven Above Heaven,,125.0,,"Action, Adventure, Mystery, Supernatural"
362,Heaven!!,7.31,2876.0,Shoujo,"Comedy, Romance, Supernatural"
363,ZOIDS New Century,,331.0,Shounen,"Action, Sci-Fi, Mecha"
364,Hibiki's Magic,7.64,3451.0,Shounen,"Adventure, Fantasy"
365,Honey Mustard,6.92,779.0,,"Comedy, Romance"
366,Voices of a Distant Star,7.79,25387.0,Seinen,"Drama, Romance, Sci-Fi, Mecha"
367,Hyper Police,7.17,1296.0,Shounen,"Action, Comedy, Fantasy, Supernatural, Ecchi"
368,Hyper Rune,,335.0,Shoujo,"Action, Adventure, Fantasy, Supernatural, Mecha"
369,I Wish...,7.61,1938.0,Shoujo,"Drama, Romance, Slice of Life, Supernatural"
370,I.N.V.U.,6.9,1712.0,Shoujo,"Drama, Romance"
371,Strawberry Marshmallow,7.89,8930.0,,"Comedy, Slice of Life, CGDCT, Iyashikei"
372,Battle Vixens,6.79,8867.0,Seinen,"Action, Supernatural, Ecchi, Martial Arts, School"
373,Immortal Rain,8.19,20979.0,Shoujo,"Action, Adventure, Drama, Fantasy, Romance"
374,In Dream World,6.47,543.0,Shounen,"Action, Fantasy, Supernatural, Ecchi, Mecha"
375,Initial D,8.25,34136.0,Seinen,"Action, Drama, Racing"
376,Innocent W,6.84,720.0,Seinen,"Action, Drama"
377,Island,7.04,3366.0,,"Action, Horror, Supernatural"
378,Les Bijoux,6.7,1180.0,,"Fantasy, Supernatural"
379,Ice Blade,7.72,12498.0,Seinen,"Action, Drama, Mystery, Detective"
380,Judas,6.83,1655.0,Shounen,"Action, Comedy, Horror, Supernatural, Ecchi"
381,Love Attack,7.71,13666.0,Shoujo,"Comedy, Romance, School"
382,Jyu-Oh-Sei,7.35,1772.0,Shoujo,"Action, Drama, Sci-Fi"
383,Kamen Tantei,6.86,422.0,,"Comedy, Horror, Mystery"
384,Kami-Kaze,6.8,2607.0,Seinen,"Action, Supernatural"
385,Kamiyadori,6.73,2888.0,Shounen,"Action, Horror, Sci-Fi, Ecchi"
386,Kanpai!,6.7,1154.0,Seinen,"Comedy, Supernatural"
387,Chibi Vampire,7.71,36406.0,Shounen,"Comedy, Drama, Romance, Supernatural, School, Vampire"
388,Chibi Vampire: The Novel,7.42,2027.0,,"Comedy, Mystery, Romance, Supernatural, School, Vampire"
389,Kedamono Damono,6.8,1978.0,Shoujo,"Comedy, Romance, Supernatural, Magical Sex Shift"
390,Sgt. Frog,7.65,8073.0,Shounen,"Award Winning, Comedy, Drama, Sci-Fi, Love Polygon"
391,Kill♥Me Kiss Me,6.85,5565.0,Shoujo,"Comedy, Romance, Crossdressing, School"
392,Tramps Like Us,7.93,23801.0,Josei,"Award Winning, Comedy, Drama, Romance"
393,The Kindaichi Case Files,8.08,7930.0,Shounen,"Award Winning, Drama, Mystery, Supernatural, Detective"
394,Jing: King of Bandits - Twilight Tales,7.51,3077.0,Shounen,"Action, Adventure, Fantasy, Mystery, Sci-Fi"
395,King of Thorn,7.47,18034.0,Seinen,"Action, Drama, Sci-Fi, Survival"
396,Kingdom Hearts,7.32,24496.0,Shounen,"Adventure, Fantasy"
397,Kingdom Hearts: Chain of Memories,7.42,13692.0,Shounen,"Adventure, Fantasy"
398,Kingdom Hearts II,7.78,14346.0,Shounen,"Adventure, Fantasy"
399,Kino no Tabi: The Beautiful World,8.57,21982.0,,"Adventure, Drama, Fantasy"
400,Kilala Princess,7.22,2716.0,Shoujo,Fantasy
401,Parasyte,8.37,110845.0,Seinen,"Action, Award Winning, Horror, Sci-Fi, Gore, Psychological"
402,Broken Angels,6.74,914.0,,Fantasy
403,Kung-Fu Girl Juline,6.4,669.0,Shoujo,"Action, Martial Arts"
405,Lament of the Lamb,7.11,10584.0,Seinen,"Drama, Supernatural, Psychological, Vampire"
406,Le Portrait de Petit Cossette,6.9,5661.0,,"Horror, Mystery, Romance, Gore, Psychological, Visual Arts"
407,Life,7.96,20210.0,Shoujo,"Award Winning, Drama, Slice of Life, Psychological, School"
408,Mobile Suit Gundam SEED Destiny,6.82,1055.0,,"Action, Drama, Sci-Fi, Mecha"
409,Guru Guru Pon-chan,7.03,2389.0,Shoujo,"Award Winning, Comedy, Romance, Supernatural, Pets"
410,Kagetora,7.46,4848.0,Shounen,"Action, Comedy, Romance, Harem, Martial Arts"
411,Kitchen Princess,7.9,26052.0,Shoujo,"Award Winning, Drama, Gourmet, Romance, School"
412,A Perfect Day for Love Letters,7.11,777.0,Shoujo,"Award Winning, Comedy, Romance"
413,Love Roma,7.5,5894.0,Seinen,"Comedy, Romance, Slice of Life, School"
414,Mamotte! Lollipop,7.27,6443.0,,Comedy
416,Sidooh,7.55,15429.0,Seinen,"Action, Historical, Martial Arts, Samurai"
417,Modotte! Mamotte! Lollipop,7.44,2492.0,Shoujo,Fantasy
418,Mushishi,8.7,94974.0,Seinen,"Award Winning, Fantasy, Mystery, Supernatural, Adult Cast, Historical, Iyashikei"
419,Nodame Cantabile,8.39,29831.0,Josei,"Award Winning, Comedy, Romance, Slice of Life, Adult Cast, Music"
420,Othello,7.55,7921.0,Shoujo,"Comedy, Romance, Psychological"
421,Pastel,7.46,15278.0,Shounen,"Comedy, Romance, Slice of Life, Ecchi, Harem"
422,The Wallflower: Yamatonadeshiko Shichihenge,7.95,28723.0,Shoujo,"Drama, Romance, Reverse Harem, School"
423,Mermaid Melody Pichi Pichi Pitch,6.95,10226.0,Shoujo,"Comedy, Fantasy, Romance, Mahou Shoujo, Music"
424,Princess Resurrection,7.45,16020.0,Shounen,"Action, Comedy, Fantasy, Horror, Supernatural"
425,Psycho Busters,7.36,8500.0,Shounen,"Action, Romance, Supernatural"
426,Pumpkin Scissors,7.64,5688.0,Shounen,"Action, Drama, Military"
427,Q.ko-chan the Earth Invader Girl,6.36,3072.0,,"Action, Sci-Fi, Mecha, School"
428,Shiki Tsukai,6.92,1328.0,Shounen,"Romance, Supernatural"
429,Sugar Sugar Rune,7.61,13005.0,Shoujo,"Award Winning, Comedy, Drama, Fantasy, Romance"
430,Suzuka,7.84,51271.0,Shounen,"Comedy, Drama, Romance, Sports, Ecchi, School"
431,Train Man: A Shojo Manga,7.46,1060.0,Shoujo,Romance
432,The Yagyu Ninja Scrolls: Revenge of the Hori Clan,7.21,2493.0,Seinen,"Action, Martial Arts"
433,Lights Out,,375.0,Shounen,"Action, Comedy"
434,Liling-Po,6.52,391.0,Shoujo,"Adventure, Boys Love"
435,Love or Money,,301.0,Shoujo,
436,Uzumaki: Spiral into Horror,8.15,249448.0,Seinen,"Drama, Horror, Supernatural"
437,Dream Gold,,231.0,Shounen,"Action, Fantasy, Mystery"
438,Lupin the 3rd,7.3,5468.0,Seinen,"Action, Adventure, Comedy, Drama, Mystery, Adult Cast"
439,Magical x Miracle,7.7,3811.0,Josei,"Adventure, Fantasy, Romance"
440,Someday's Dreamers,7.02,3330.0,Shounen,"Drama, Fantasy, Iyashikei, Urban Fantasy"
441,My-HiME,6.83,7434.0,Shounen,"Action, Drama, Sci-Fi, Ecchi, Harem"
442,Tekkonkinkreet: Black & White,8.01,17738.0,Seinen,"Action, Psychological"
443,Mars,8.31,38467.0,Shoujo,"Drama, Romance, Psychological"
444,Bad Company,7.47,16590.0,Shounen,"Action, Delinquents"
445,GTO: The Early Years,8.22,24775.0,Shounen,"Action, Comedy, Drama, Romance, Delinquents, School"
446,Oh! My Goddess,7.58,19164.0,Seinen,"Award Winning, Comedy, Fantasy, Romance"
447,Oretama,7.29,34646.0,Seinen,"Comedy, Romance, Ecchi, Mythology"
448,Angel Sanctuary,7.88,27774.0,Shoujo,"Fantasy, Romance, Reincarnation"
449,Miracle Girls,6.93,1548.0,Shoujo,"Fantasy, Romance"
450,Missile Happy!,7.33,2626.0,Shoujo,Romance
451,Missing: Kamikakushi no Monogatari,,440.0,Seinen,"Drama, Fantasy, Horror, Mystery, Supernatural, School"
452,Miyuki-chan in Wonderland,5.99,6366.0,,"Comedy, Fantasy, Ecchi"
454,Mobile Suit Gundam: The Last Outpost,6.91,1023.0,Shounen,"Sci-Fi, Mecha"
455,Model,7.3,6652.0,,"Horror, Mystery, Romance, Supernatural, Vampire"
456,Monochrome Factor,7.54,6427.0,Shounen,"Action, Supernatural"
457,Tsukuyomi: Moon Phase,7.16,3533.0,Seinen,"Comedy, Romance, Supernatural, Ecchi, Vampire"
458,Moryo Kiden,6.14,551.0,Shoujo,"Adventure, Drama, Fantasy"
459,Mugen Spiral,7.33,7714.0,Shoujo,"Comedy, Fantasy, Romance, Supernatural, Mythology"
460,Your & My Secret,6.92,8813.0,Shoujo,"Comedy, Romance, Slice of Life, School"
461,Neck and Neck,7.33,1213.0,,"Comedy, Romance"
462,Pet Shop of Horrors: Tokyo,7.87,7504.0,Shoujo,"Fantasy, Horror, Mystery, Supernatural"
463,Welcome to the N.H.K.,8.12,63346.0,Shounen,"Comedy, Drama, Romance, Otaku Culture, Psychological"
464,The Good Witch of the West,7.36,1560.0,Shounen,"Action, Adventure, Drama, Fantasy, Mystery, Romance, Supernatural"
465,NOiSE,7.18,25360.0,Seinen,"Action, Sci-Fi"
466,Nothing But Loving You,6.25,402.0,Josei,"Drama, Romance"
467,Hands Off!,7.36,1663.0,Shoujo,"Supernatural, Psychological"
468,One,6.84,924.0,,"Drama, Romance, Music"
469,Me & My Brothers,7.57,4870.0,Shoujo,Comedy
470,Otogi Zoshi,6.82,801.0,Shounen,"Action, Adventure, Supernatural, Historical"
471,Instant Teen - Just Add Nuts,6.51,3360.0,Shoujo,"Comedy, Romance, Supernatural"
472,Jing: King of Bandits,7.37,4569.0,Shounen,"Action, Adventure, Fantasy, Mystery"
473,Peacemaker Kurogane,7.71,5723.0,Shounen,"Action, Historical, Samurai"
474,Peace Maker,7.62,4890.0,Shounen,"Action, Historical, Samurai"
475,Peach Girl,7.27,16276.0,Shoujo,"Award Winning, Drama, Romance, School"
476,Peppermint,7.08,889.0,,"Comedy, Drama, Romance, School"
477,Phantom,6.79,586.0,,"Action, Sci-Fi"
478,PhD: Phantasy Degree,7.0,1405.0,Shounen,"Action, Adventure, Comedy, Fantasy"
479,Planet Blood,,242.0,,"Action, Fantasy, Sci-Fi"
480,Planet Ladder,6.84,1163.0,Shoujo,"Fantasy, Sci-Fi"
481,Planetes,8.23,62538.0,Seinen,"Award Winning, Drama, Sci-Fi, Slice of Life, Adult Cast, Psychological, Space, Workplace"
482,Platinum Garden,7.32,2736.0,,"Comedy, Drama, Romance, Supernatural, School"
483,Girl Got Game,7.68,15353.0,Shoujo,"Romance, Sports, Crossdressing, Team Sports"
484,President Dad,6.71,656.0,,"Comedy, Drama"
485,Priceless,6.37,529.0,Shoujo,"Comedy, Romance"
486,Priest,7.38,7377.0,,"Action, Fantasy, Horror, Supernatural, Psychological"
489,Psychic Academy,7.01,4694.0,Seinen,"Drama, Romance, Supernatural, Ecchi, Love Polygon, School, Super Power"
491,Qwan,7.08,1869.0,Seinen,"Action, Adventure, Fantasy, Horror, Supernatural, Historical, Martial Arts"
492,R.I.P.,7.08,1440.0,Josei,Drama
493,Ra-i,6.45,379.0,Shoujo,"Comedy, Supernatural, Super Power"
495,Passion Fruit,6.99,1891.0,Josei,"Drama, Romance, Supernatural, Psychological"
496,Real Bout High School,6.76,2498.0,Shounen,"Action, Comedy, Fantasy, Martial Arts, School"
497,Rebirth,7.36,2845.0,,"Action, Adventure, Fantasy, Supernatural, Martial Arts"
499,.remote.,6.85,2955.0,Seinen,"Action, Mystery, Ecchi, Psychological"
500,RG Veda,7.68,10686.0,Shoujo,"Adventure, Drama, Fantasy"
501,Rizelmine,6.43,1799.0,Shounen,"Comedy, Romance, Ecchi, School"
502,Rose Hip Rose,6.78,2789.0,Seinen,"Action, Drama"
503,Rose Hip Zero,7.05,2276.0,Shounen,"Action, Drama"
504,Rure,7.3,1140.0,Shoujo,"Adventure, Fantasy"
505,The World Exists for Me,6.24,1253.0,Shoujo,"Drama, Fantasy, Supernatural, Time Travel"
506,Saber Marionette J,6.55,1993.0,Shounen,"Action, Comedy, Drama, Romance, Sci-Fi, Mecha"
507,St.♥ Dragon Girl,7.27,2288.0,Shoujo,"Adventure, Comedy, Fantasy, Romance, Supernatural"
508,Saint Tail,7.38,2780.0,Shoujo,"Adventure, Comedy, Fantasy, Romance"
509,Saiyuki,7.99,19142.0,,"Action, Adventure, Drama, Fantasy"
510,Saiyuki Reload,8.21,9054.0,Josei,"Action, Adventure, Comedy, Drama, Fantasy"
511,Sakura Wars,6.91,2385.0,,"Action, Romance, Supernatural, Performing Arts"
512,Samurai Champloo,7.41,15095.0,Shounen,"Action, Adventure, Comedy"
513,Samurai Deeper Kyo,7.68,26731.0,Shounen,"Action, Adventure, Comedy, Historical"
514,Saver,7.92,7531.0,Shoujo,"Action, Adventure, Drama, Fantasy, Romance, Crossdressing, Historical"
516,Scrapped Princess,6.54,1480.0,Shounen,"Adventure, Comedy, Drama, Fantasy, Romance"
517,Scryed,6.73,2259.0,Shounen,"Action, Sci-Fi, Super Power"
518,Secret Chaser,,236.0,Shoujo,"Drama, Mystery"
519,Seikai Trilogy,7.24,1072.0,,Sci-Fi
520,Sengoku Nights,6.7,693.0,Shoujo,"Horror, Supernatural"
521,Sequence,6.78,711.0,Shoujo,"Action, Supernatural, Vampire"
523,Shaolin Sisters,6.44,792.0,Seinen,"Adventure, Fantasy, Martial Arts"
524,Shaolin Sisters: Reborn,6.54,510.0,Seinen,"Action, Adventure, Fantasy, Martial Arts"
525,Shinshoku KiSS,7.02,948.0,Josei,Supernatural
526,Shirahime-Syo: Snow Goddess Tales,7.21,6364.0,,"Drama, Supernatural"
527,IC in a Sunflower,6.99,989.0,Josei,"Drama, Sci-Fi, Psychological"
528,Skullman,6.83,1522.0,Seinen,"Action, Drama, Horror, Sci-Fi, Psychological"
529,Smuggler,6.65,2166.0,Seinen,"Action, Suspense, Organized Crime"
530,Snow Drop,7.28,2566.0,Shoujo,"Drama, Romance, Slice of Life"
531,Someday's Dreamers: Spellbound,7.33,1411.0,Shounen,"Drama, Fantasy, Iyashikei, Urban Fantasy"
532,Soul Rescue,7.0,1343.0,Shoujo,"Action, Comedy"
533,Soul to Seoul,7.03,805.0,,"Drama, Romance"
534,Spiral: Bonds of Reasoning,7.93,13252.0,Shounen,"Drama, Mystery, Suspense, School"
535,STONe,6.46,732.0,Seinen,"Action, Adventure, Sci-Fi"
536,Suikoden III: The Successor of Fate,7.66,2332.0,,"Action, Adventure, Fantasy"
537,Apothecarius Argentum,7.26,2395.0,Shoujo,Romance
538,Suki: A Like Story,6.77,4313.0,Shoujo,"Drama, Romance, School"
539,Suppli,7.32,3684.0,Josei,"Romance, Slice of Life"
540,Sweat and Honey,6.77,444.0,,"Drama, Romance, Slice of Life, School"
541,Telepathic Wanderers,7.14,2372.0,Shounen,"Drama, Sci-Fi, Supernatural"
542,Pearl Pink,7.44,2643.0,Shoujo,"Comedy, Romance"
543,The Demon Ororon,7.28,3327.0,Shoujo,"Fantasy, Romance, Supernatural, Mythology"
544,The Embalmer,7.98,15751.0,Josei,"Drama, Romance, Psychological"
545,Flower of the Deep Sleep,6.97,1308.0,Shoujo,"Drama, Mystery, Supernatural"
546,Trash,6.77,798.0,,"Action, Boys Love, Comedy"
547,Blade of Heaven,6.56,628.0,,"Action, Adventure, Fantasy"
548,The One I Love,6.95,4647.0,Josei,"Romance, Slice of Life"
549,The Queen's Knight,7.38,2863.0,Shoujo,"Adventure, Fantasy, Romance"
550,The Rules of Love,6.48,354.0,Josei,"Drama, Romance"
551,The Tarot Café,7.67,7868.0,,"Boys Love, Comedy, Drama, Fantasy, Horror, Mystery, Romance, Supernatural"
552,Man of Many Faces,6.59,3722.0,Shoujo,"Comedy, Fantasy"
553,Threads of Time,7.69,5525.0,,"Action, Adventure, Fantasy, Historical, Psychological, Reincarnation, Time Travel"
554,Tokyo Mew Mew,6.98,28620.0,Shoujo,"Fantasy, Romance, Sci-Fi, Mahou Shoujo"
555,Tokyo Mew Mew à La Mode,6.38,12854.0,Shoujo,"Comedy, Romance, Sci-Fi, Mahou Shoujo"
556,Trinity Blood,7.79,20522.0,Shoujo,"Action, Drama, Fantasy, Horror, Sci-Fi, Vampire"
557,Trinity Blood: Rage Against the Moons,7.92,5180.0,,"Drama, Fantasy, Horror, Romance, Sci-Fi, Supernatural"
558,Under the Glass Moon,6.96,934.0,,"Action, Supernatural"
559,Peach Girl: Sae's Story,6.81,2874.0,Shoujo,"Drama, Romance"
560,Ultra Cute,6.96,1753.0,Shoujo,Romance
561,Vampire Doll: Guilt-na-Zan,7.3,2754.0,Josei,"Comedy, Horror, Vampire"
562,Vampire Game,7.61,6742.0,Shoujo,"Adventure, Comedy"
563,V.B. Rose,7.91,6703.0,Shoujo,"Romance, Love Polygon, Workplace"
564,Gantz,8.08,254908.0,Seinen,"Action, Drama, Horror, Sci-Fi, Supernatural, Gore, High Stakes Game, Psychological, Survival"
565,Vision of Escaflowne,6.22,2630.0,Shounen,"Action, Drama, Fantasy, Romance, Isekai, Mecha"
566,Visitor,,255.0,,"Drama, Horror"
569,Warriors of Tao,,297.0,,"Action, Adventure, Drama, Horror, Sci-Fi"
571,Wild Act!,7.54,1947.0,Shoujo,"Adventure, Comedy, Romance"
572,Midori Days,7.75,22860.0,Shounen,"Comedy, Drama, Romance, Supernatural, Ecchi, School"
573,Wild Adapter,8.04,9258.0,,"Action, Boys Love, Comedy, Drama, Mystery, Organized Crime"
574,World Embryo,7.53,12977.0,Seinen,"Action, Drama, Mystery, Supernatural"
575,X-Kai-,6.82,1158.0,,"Boys Love, Mystery"
576,X-Day,7.52,5097.0,Shoujo,"Drama, Psychological, School"
578,Satisfaction Guaranteed,7.19,755.0,Shoujo,"Adventure, Boys Love, Drama, Mystery"
579,Yubisaki Milk Tea,7.08,4671.0,Seinen,"Comedy, Drama, Romance, Ecchi, Crossdressing"
580,iD_eNTITY,7.7,9234.0,,"Action, Adventure, Fantasy, Video Game"
581,Zyword,,275.0,Shoujo,"Adventure, Fantasy"
582,Kodomo no Jikan,7.79,22939.0,Seinen,"Comedy, Drama, Romance, Slice of Life, Ecchi, School"
583,Claymore,8.28,221592.0,Shounen,"Action, Adventure, Fantasy, Horror, Gore"
584,Future Diary,7.62,109439.0,Shounen,"Action, Supernatural, Suspense, Gore, High Stakes Game, Psychological, Survival"
585,Wandering Son,8.2,31693.0,Seinen,"Drama, Romance, School"
586,Omae ga Sekai wo Kowashitai nara,7.38,5943.0,Shoujo,"Drama, Fantasy, Supernatural, Psychological, Vampire"
587,Lucky☆Star,7.86,17221.0,,"Comedy, Slice of Life, CGDCT, Gag Humor, Otaku Culture, Parody, School"
588,Hitomi no Catoblepas,6.6,2380.0,Shounen,"Action, Supernatural"
589,Seiten Taisei,6.89,1113.0,Shoujo,"Drama, Romance, School"
591,High School Debut,8.08,68778.0,Shoujo,"Comedy, Romance, School"
592,ChunRangYulJun,7.02,723.0,Shounen,"Action, Adventure, Fantasy, Mystery, Romance, Historical"
593,Mobile Suit Gundam SEED: Astray,7.19,1547.0,Shounen,"Action, Sci-Fi, Mecha"
594,Mobile Suit Gundam SEED Astray R,7.09,990.0,Shounen,"Action, Sci-Fi, Mecha"
595,Id,7.98,13651.0,,"Action, Adventure, Fantasy"
596,Ozanari Dungeon,7.25,808.0,Shounen,"Action, Adventure, Fantasy"
597,Negima!? Neo: Magister Negi Magi,6.91,5729.0,Shounen,"Action, Comedy, Romance, Ecchi, Harem, School"
598,Fairy Tail,7.55,280003.0,Shounen,"Action, Adventure, Award Winning, Fantasy"
599,Seraphic Feather,6.45,857.0,Seinen,"Action, Sci-Fi"
600,Orfina,,367.0,,"Action, Adventure, Drama, Fantasy"
601,Deep Kiss,6.64,2037.0,Shoujo,Romance
602,Kowarekake no Omocha,6.76,3472.0,,"Boys Love, Drama, Romance, Erotica"
604,Okusama wa Joshikousei,6.2,5240.0,Seinen,"Comedy, Romance, Slice of Life, Ecchi, School"
605,Himitsu no Mamagoto,,197.0,,Hentai
606,Secret☆Girl,7.18,12778.0,Shoujo,"Drama, Romance, School"
607,Ghost Only: Yuurei Senyou Restaurant,7.37,2324.0,Shoujo,"Comedy, Fantasy, Romance, Supernatural"
608,Gokujou no Koibito,7.69,4701.0,,"Boys Love, Drama, Erotica"
609,The Lizard Prince,7.37,3002.0,Shoujo,"Comedy, Fantasy, Romance"
610,Skip Beat!,8.55,95608.0,Shoujo,"Comedy, Drama, Romance, Love Polygon, Showbiz"
611,"Bastard!! Heavy Metal, Dark Fantasy",7.19,15710.0,Seinen,"Action, Adventure, Fantasy, Supernatural, Ecchi, Harem"
612,Endless Comfort,7.22,2317.0,,"Boys Love, Erotica"
613,Buraiden Gai,7.54,6497.0,Shounen,"Action, Drama"
614,RalΩGrad,6.69,12699.0,Shounen,"Action, Adventure, Fantasy, Ecchi"
615,Ai Kora,7.64,16367.0,Shounen,"Comedy, Drama, Romance, Ecchi, Harem, School"
616,Mx0,7.9,44495.0,Shounen,"Action, Comedy, School"
617,XI Extreme Love,6.74,757.0,,"Boys Love, Erotica"
618,Vampire Knight,7.4,100201.0,Shoujo,"Drama, Mystery, Romance, Supernatural, Love Polygon, School, Vampire"
619,Uwasa no Midori-kun!!,7.47,12092.0,Shoujo,"Drama, Romance, Sports, Crossdressing, Team Sports"
621,Wild☆Pitch,6.74,715.0,Seinen,"Comedy, Sports, Ecchi, School"
622,Canon,7.24,1648.0,Shoujo,"Drama, Horror, Supernatural, Vampire"
623,Chikyu Misaki,7.12,1170.0,Shounen,"Adventure, Fantasy, Mystery"
624,Cipher,7.35,3178.0,Shoujo,Romance
625,Backstage Prince,7.41,9415.0,Shoujo,"Drama, Romance, Slice of Life, Performing Arts, School"
626,Mugen no Roukaku,6.74,634.0,,Historical
627,B.O.D.Y.,7.45,14491.0,Shoujo,"Drama, Romance, School"
628,Beauty Is the Beast,7.25,5673.0,Shoujo,"Comedy, Romance"
629,Honey x Honey Drops,7.04,16027.0,Shoujo,"Romance, School"
630,Futari Ecchi for Ladies,6.85,2180.0,Seinen,"Comedy, Romance, Slice of Life, Ecchi"
631,Honggane,7.51,3753.0,Shoujo,"Comedy, Romance, School"
632,Love Selection,7.33,4179.0,,"Romance, Hentai"
633,Beauty Pop,8.07,29573.0,Shoujo,"Comedy, Romance, School"
